"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:2WJvWaHWbQRSeHMQlcFEOx","Playa (Say That)","spotify:artist:3EOEK57CV77D4ovYVcmiyt","Dennis Lloyd","spotify:album:5PwQ9xvolGlXMnZlXlhJtZ","Playa (Say That)","spotify:artist:3EOEK57CV77D4ovYVcmiyt","Dennis Lloyd","2015-05-18","https://i.scdn.co/image/ab67616d0000b273e340e62fc9dbd807c557b3f6","1","1","226090","https://p.scdn.co/mp3-preview/a44d0c54903afab740ad6f01696b42ecd35b5e99?cid=9950ac751e34487dbbe027c4fd7f8e99","true","55","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:0qGQXQdUNwPYQadGuELgEI","Why Are There Boundaries","spotify:artist:2FwDTncULUnmANIh7qKa5z","FKJ","spotify:album:0jJ7mMkCkTe7p9EJgSRxgi","French Kiwi Juice","spotify:artist:2FwDTncULUnmANIh7qKa5z","FKJ","2017-03-02","https://i.scdn.co/image/ab67616d0000b273b9fe968166411b66df1e69fd","1","12","182445","https://p.scdn.co/mp3-preview/53868e1dc5fa750e72e40101d29acd17d527450d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:0uj59kJZ9fcYlnS9grtdD6","People","spotify:artist:5ccNaPP5XN6y3hs24uIZz1","Wilderness Crew","spotify:album:2iSzdDa4tul0bni8e2FkYT","Wilderness Crew","spotify:artist:5ccNaPP5XN6y3hs24uIZz1","Wilderness Crew","2008-05-06","https://i.scdn.co/image/ab67616d0000b273c7542585a9e24934747692fb","1","8","250000","https://p.scdn.co/mp3-preview/ef2bfda119b39388790988c88940434b4d026ee8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:2RVJ3RpAH2O0PqjyCQKwjj","Into the Darkness","spotify:artist:1PPpmEpuN1KrWNOBqrHeMj","Ultimate Painting","spotify:album:0UQzoy547pOiP5dKEDIrVh","Into the Darkness","spotify:artist:1PPpmEpuN1KrWNOBqrHeMj","Ultimate Painting","2016-05-20","https://i.scdn.co/image/ab67616d0000b273467f18f1f1cf11dcb26aa7e1","1","1","279282","","false","0","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:3Tpe3ZbwDoZqcKZr6QIfsA","Modern Flame (feat. Yuna)","spotify:artist:3VVLqeEqQQqTgT8YhfY9Z6, spotify:artist:3kHVioJpVxlazAAKQ64pC1","Emmit Fenn, Yuna","spotify:album:2lLcMACDvCkys7KuQamg82","Prologue","spotify:artist:3VVLqeEqQQqTgT8YhfY9Z6","Emmit Fenn","2017-06-21","https://i.scdn.co/image/ab67616d0000b2735d77f51a4375a8beaa252ec7","1","5","185088","https://p.scdn.co/mp3-preview/926ceea72c8bb4d329e415aec8318d68bd2f6385?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:46dEPk9Luf1gokLNZWEZwN","It Ain't Wrong Loving You","spotify:artist:0Vw76uk7P8yVtTClWyOhac","HONNE","spotify:album:0aWcnOSntyOxzNCxBksLW6","Warm on a Cold Night (Deluxe)","spotify:artist:0Vw76uk7P8yVtTClWyOhac","HONNE","2016-07-13","https://i.scdn.co/image/ab67616d0000b27398ba0f90dd1805629ce4c53e","1","8","196057","https://p.scdn.co/mp3-preview/be488c163db752d4860715e29da59bc5285db95f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","44","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:4u8031pTkTODbRaDCbx8Yv","Them Changes","spotify:artist:4frXpPxQQZwbCu3eTGnZEw","Thundercat","spotify:album:1atZ1TiIPZZec0oiyY1mBl","The Beyond / Where the Giants Roam","spotify:artist:4frXpPxQQZwbCu3eTGnZEw","Thundercat","2015-06-22","https://i.scdn.co/image/ab67616d0000b2730b3b3a34ad69532edd2e6392","1","3","187210","https://p.scdn.co/mp3-preview/1dbc37c442a7a02f1e4afb02d5ce09b3e6541291?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:6WBcCwfTB0pmtXKcTq5g1X","La mer est calme","spotify:artist:73BDzWqbf1grbgQ8xYn2ou","Ben Mazué","spotify:album:1YCcGk8gFgNo6xuOyaidne","La femme idéale","spotify:artist:73BDzWqbf1grbgQ8xYn2ou","Ben Mazué","2017-09-15","https://i.scdn.co/image/ab67616d0000b2736110bd6ba66877ed7c1424e0","1","5","238306","https://p.scdn.co/mp3-preview/6024b878c5e4742d0ebb8b57f14b83cf3f6734e4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:71Ij3VBYQWMrng61Ae4tBu","You Never Give Me Your Money - Remastered","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","spotify:album:2Pqkn9Dq2DFtdfkKAeqgMd","Abbey Road (Remastered)","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","1969-09-26","https://i.scdn.co/image/ab67616d0000b273f7c34e39bb746d7f41bc5519","1","9","242973","","false","0","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:6Gu1BaGI5ijqEqK3g6gvMi","Different Skies","spotify:artist:4wO0kHiOwf8l9VMJJN9HmG","Shoffy","spotify:album:0CgqiKbBr0cTc30GO0NAYh","Different Skies","spotify:artist:4wO0kHiOwf8l9VMJJN9HmG","Shoffy","2017-01-21","https://i.scdn.co/image/ab67616d0000b2732a8d57e046fdeba6ab6b049f","1","1","153939","https://p.scdn.co/mp3-preview/2c4ebc9411ff48797b3ecb921edb239da31b7738?cid=9950ac751e34487dbbe027c4fd7f8e99","true","38","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:1gpEvytk4pUtLt8VisYqzx","Matilda","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","spotify:album:719I4grSudmVzZdmzClX6W","An Awesome Wave (Deluxe Version)","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","2012-10-22","https://i.scdn.co/image/ab67616d0000b273722d87daf64c26bd3e5bff65","1","8","228720","","false","0","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:1rwRQ8EfWU8XkXlWz0uH1F","Nevermind (Alright)","spotify:artist:3EOEK57CV77D4ovYVcmiyt","Dennis Lloyd","spotify:album:3wdYT8xOafG7vBcl6oElhU","Nevermind (Alright)","spotify:artist:3EOEK57CV77D4ovYVcmiyt","Dennis Lloyd","2017-06-16","https://i.scdn.co/image/ab67616d0000b273bcf853454a76ea40b846c0b4","1","1","150470","https://p.scdn.co/mp3-preview/568c55aee475c867193ef5ea7f71705d21148c94?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:36fRbuu9QkKVDR1j7jTI2U","Good Nights (feat. Mascolo)","spotify:artist:0vqJkZ0RpLZixt3lTmD8vP, spotify:artist:1hssO6mIBREUt4w6riUeBp","Whethan, Mascolo","spotify:album:59BiRraz8tTC4tKKRnZfNj","Good Nights (feat. Mascolo)","spotify:artist:0vqJkZ0RpLZixt3lTmD8vP, spotify:artist:1hssO6mIBREUt4w6riUeBp","Whethan, Mascolo","2017-06-27","https://i.scdn.co/image/ab67616d0000b273003c7b0ecacfb4a57e6a1a4a","1","1","165618","https://p.scdn.co/mp3-preview/f00f4c84afdad6a9e76b9ec8a58ed09f0c90cc06?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:5UFtKaL5KBumqv4tpgdm0p","Laputa (Taylor McFerrin Remix feat. Anderson .Paak)","spotify:artist:43JlwunhXm1oqdKyOa2Z9Y, spotify:artist:0yLmsf6RBPYqm6hvFJCPg6","Hiatus Kaiyote, Taylor McFerrin","spotify:album:7EWi5y6EgXcW1TuW81Y3Yi","Recalibrations, Vol. 1","spotify:artist:43JlwunhXm1oqdKyOa2Z9Y","Hiatus Kaiyote","2016-05-16","https://i.scdn.co/image/ab67616d0000b27350f3136b3ead0fcee80afbeb","1","4","244240","https://p.scdn.co/mp3-preview/e581e97877ebce10f659258dc18d965bdfbbf673?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:5h7OYoNlrwyaO1BaJIja0Q","Silhouette - Demo","spotify:artist:5SHxzwjek1Pipl1Yk11UHv","Tom Grennan","spotify:album:1do6OySS9EvWJCIRRsU8XZ","Found What I've Been Looking For - EP","spotify:artist:5SHxzwjek1Pipl1Yk11UHv","Tom Grennan","2017-08-04","https://i.scdn.co/image/ab67616d0000b273cce238c05f7b15f75cc0f455","1","3","233613","https://p.scdn.co/mp3-preview/e7f6fca6bdd23524d7409c7cb2acecab2f37a79d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:537h32EdpEBH1XEJIGp9r8","Psychotica","spotify:artist:2cScEQkwCAObAfeFX4CYr4","Bootleg Rascal","spotify:album:6R9f5mMRtRxcu6kSQaupQc","Psychotica","spotify:artist:2cScEQkwCAObAfeFX4CYr4","Bootleg Rascal","2014-05-09","https://i.scdn.co/image/ab67616d0000b273bdf9b5989b124845ec2c626e","1","1","164760","","false","0","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:52c4TaDt0kvdq5Lsc11qpO","Knocked Around","spotify:artist:7mJOpa0R9YYi7vTqMCBeJb","Jordan Max","spotify:album:7xrJVu4GB4Q6xmhMBqerEZ","Only One Is King","spotify:artist:7mJOpa0R9YYi7vTqMCBeJb","Jordan Max","2016-03-25","https://i.scdn.co/image/ab67616d0000b27377e5b0a8131c3eaf65fef81b","1","2","263145","https://p.scdn.co/mp3-preview/1f6f9c864b1b16e403585ffd7a004b9f005d2c7a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:4FwaJmXeZxr1096KItcUQq","Minimum","spotify:artist:78CiW0UJbHspFaVuVexOK6","Charlie Cunningham","spotify:album:5oHD0TW5vl8qXVZJg0IKx3","Minimum","spotify:artist:78CiW0UJbHspFaVuVexOK6","Charlie Cunningham","2017-01-13","https://i.scdn.co/image/ab67616d0000b27351a086075b0cab6e2a4f4ca3","1","1","194906","","false","0","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:0G7vexduCvboPyIGjJXQIC","Wenn du tanzt","spotify:artist:0uNoScPvcAL4krqNZfeJBq","Von Wegen Lisbeth","spotify:album:1eYX6uNoyhwTdZMELCKnMW","Grande","spotify:artist:0uNoScPvcAL4krqNZfeJBq","Von Wegen Lisbeth","2016-07-15","https://i.scdn.co/image/ab67616d0000b27344da038464900a1583e0fc1a","1","6","230413","https://p.scdn.co/mp3-preview/54ba132b9bff5377ac2b786930f1addfc2ca31a3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:45yEy5WJywhJ3sDI28ajTm","Here Comes The Sun - Remastered","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","spotify:album:2Pqkn9Dq2DFtdfkKAeqgMd","Abbey Road (Remastered)","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","1969-09-26","https://i.scdn.co/image/ab67616d0000b273f7c34e39bb746d7f41bc5519","1","7","185733","","false","0","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:0b49amLX2WGFwGNmq6xE82","Love Is a Bitch","spotify:artist:5sWHDYs0csV6RS48xBl0tH","Two Feet","spotify:album:7dq7DlFj8EWGmTySwhNRGc","Love Is a Bitch","spotify:artist:5sWHDYs0csV6RS48xBl0tH","Two Feet","2017-05-19","https://i.scdn.co/image/ab67616d0000b273fd20d360ee60c054e92cf93a","1","1","181466","","false","0","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:1rsy7Hf7LyeiWrRqzGbSbJ","Kompass ohne Norden - Piano Version","spotify:artist:3OYM3jjPVR60kOqmamRRgk","Prinz Pi","spotify:album:5ychJJ8YoaOtiCGv8HElAP","Nichts war umsonst","spotify:artist:3OYM3jjPVR60kOqmamRRgk","Prinz Pi","2017-11-03","https://i.scdn.co/image/ab67616d0000b273a71cb434e5512abfbb89a9f9","2","12","236480","https://p.scdn.co/mp3-preview/9ac2ee1f08d5ffe6660efed22c54b8f42601669a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:4Yubb5GQW1aT9Zcb5ykOkh","Think About It","spotify:artist:3EOEK57CV77D4ovYVcmiyt","Dennis Lloyd","spotify:album:2R0P3ynsQ7SBjbRJGzeY4b","Think About It","spotify:artist:3EOEK57CV77D4ovYVcmiyt","Dennis Lloyd","2016-11-16","https://i.scdn.co/image/ab67616d0000b27374b779ee065a6b84483f813b","1","1","191687","https://p.scdn.co/mp3-preview/d4e22d3d008cec29f65a92c074ceb1757b0ae80e?cid=9950ac751e34487dbbe027c4fd7f8e99","true","55","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:0fGpq9oAZNnEvkqvhnjz7K","Ein Teil","spotify:artist:3utZ2yeQk0Z3BCOBWP7Vlu","CRO","spotify:album:2tz9Cz7Op68xAwbYGxrwya","Raop","spotify:artist:3utZ2yeQk0Z3BCOBWP7Vlu","CRO","2012-07-06","https://i.scdn.co/image/ab67616d0000b2735d42c1fa054a5a98f69a7ebe","1","13","175480","https://p.scdn.co/mp3-preview/62b8719163d92809a8327a6b88f77148ed083389?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:6uQe7SVjdDlRqDRAi0qnKg","Talking","spotify:artist:2vf4pRsEY6LpL5tKmqWb64","Elderbrook","spotify:album:4r1HQ2vf7mQ7s2mPKRZGG0","Talking","spotify:artist:2vf4pRsEY6LpL5tKmqWb64","Elderbrook","2017-09-01","https://i.scdn.co/image/ab67616d0000b2737238a0ac4ceb5bb52bbdaacd","1","2","202844","https://p.scdn.co/mp3-preview/e06e987e13abf1ec738f212cb70b8da50d7fc9e1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:0gOmm8kG1t674vHcRIjHnE","10 Feet Tall","spotify:artist:32lo0J8u6KZJTwBOIBrdYS","Fat Freddy's Drop","spotify:album:0cP5Gy1C62WN6ikexK07zL","BAYS","spotify:artist:32lo0J8u6KZJTwBOIBrdYS","Fat Freddy's Drop","2015-10-23","https://i.scdn.co/image/ab67616d0000b273121e5ec222ad07e1b54f4b3f","1","3","325509","","false","0","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:0tm6gsXe0LSm9zeSspyMQu","Rapper's Delight - Single Version","spotify:artist:7zliF6Q946WznVk3ZMYhZX","The Sugarhill Gang","spotify:album:1oQef7548sivCtMQwK8Wgo","The Sugarhill Gang - 30th Anniversary Edition (Expanded Version)","spotify:artist:7zliF6Q946WznVk3ZMYhZX","The Sugarhill Gang","2010-01-01","https://i.scdn.co/image/ab67616d0000b2732f10e55030e7f80771283cd2","1","6","235840","https://p.scdn.co/mp3-preview/a64bf24b544c7e76414a7c7b198a1f81773822e7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:0SLH9b0nlK4larScjLxfSn","Take Three","spotify:artist:356FCJoyYWyzONni54Dgrv","Jerry Folk","spotify:album:0l9qAgwvMjXvkhUC2gMpZr","Take Three","spotify:artist:356FCJoyYWyzONni54Dgrv","Jerry Folk","2016-05-18","https://i.scdn.co/image/ab67616d0000b273146d5db75f467eb248d99a7e","1","1","143255","https://p.scdn.co/mp3-preview/5ef70accdf6c2c92c99ff101b5a7cd717a5adbbd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:2xXC7cwrnUXrCvWBS5fwf4","A Change Is Gonna Come - Live","spotify:artist:1T2WeXEi0XlZiPpjjDAY0L","Her","spotify:album:6CLajKO4KDUSBwysO1Yt55","Her Live Tape #1","spotify:artist:1T2WeXEi0XlZiPpjjDAY0L","Her","2016-05-06","https://i.scdn.co/image/ab67616d0000b2736e3931cb08342d5b365fd2c0","1","1","241375","","false","0","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:7spQoEgL0sf2YVbsgbFaoA","Selfish","spotify:artist:24icoQNJSEWNu3XvqKBR68","Jordan Rakei","spotify:album:0TeslUs98D4Et90AiCOHQh","Franklin's Room","spotify:artist:24icoQNJSEWNu3XvqKBR68","Jordan Rakei","2013-09-26","https://i.scdn.co/image/ab67616d0000b2732bc3c499c2a4a2587f0973d0","1","3","296985","https://p.scdn.co/mp3-preview/63408926709bebfff9764e496ba29fa9eda1b494?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:0MKqeOVdZcUFGJvWpGCKbG","Come Together - Remastered","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","spotify:album:2Pqkn9Dq2DFtdfkKAeqgMd","Abbey Road (Remastered)","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","1969-09-26","https://i.scdn.co/image/ab67616d0000b273f7c34e39bb746d7f41bc5519","1","1","259946","","false","0","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:1kKLWkqyZEnrOd5tBYYCUn","Afro Blue","spotify:artist:5cM1PvItlR21WUyBnsdMcn, spotify:artist:7IfculRW2WXyzNQ8djX8WX, spotify:artist:5SyCTZ8X8YQCI0J1VRp4iC, spotify:artist:4s8ZGMVf3OiPktSP4ulpqU","Robert Glasper, Erykah Badu, Phonte, 9th Wonder","spotify:album:7ghmfIJeLHIMSwj8VoXnBl","Black Radio Recovered: The Remix EP","spotify:artist:5cM1PvItlR21WUyBnsdMcn","Robert Glasper","2012-01-01","https://i.scdn.co/image/ab67616d0000b273b16ab32a11a8d212ec9cf88e","1","1","307440","https://p.scdn.co/mp3-preview/d0f1e93484b0bc52c0ecc8e3712cd8bc731cae0e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:4G7a0Lett2OuuyaKYOwzck","Kompass ohne Norden","spotify:artist:3OYM3jjPVR60kOqmamRRgk","Prinz Pi","spotify:album:1xjGP4LmsYJHYogKDmYNNc","10 Jahre Prinz Pi","spotify:artist:3OYM3jjPVR60kOqmamRRgk","Prinz Pi","2017-11-02","https://i.scdn.co/image/ab67616d0000b2730f06ebb42ffbdeac871c13a2","1","8","252213","https://p.scdn.co/mp3-preview/37a31464c1e9d83ce12cdbf50927402296eebf5a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:4UOSM66BYQRD4YbOIkcTO8","Breathing Underwater","spotify:artist:43JlwunhXm1oqdKyOa2Z9Y","Hiatus Kaiyote","spotify:album:3qzmmmRmVBiOuMvrerfW4z","Choose Your Weapon","spotify:artist:43JlwunhXm1oqdKyOa2Z9Y","Hiatus Kaiyote","2015-05-01","https://i.scdn.co/image/ab67616d0000b27365c29c4a590e9e9b03467c5a","1","6","344320","https://p.scdn.co/mp3-preview/be0c722bf70272fb7211de35df79453cb12155ca?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:7F3R0rKXq5eYgPug8vqOdu","Greenfields","spotify:artist:0nd3tsqHVtnAWBCQgwtbIz","The Brothers Four","spotify:album:7GwPhRVrz26D79zed2F8hm","Greatest Hits","spotify:artist:0nd3tsqHVtnAWBCQgwtbIz","The Brothers Four","1960-07-14","https://i.scdn.co/image/ab67616d0000b273481ef9340ccc47dacba84bc7","1","1","183360","https://p.scdn.co/mp3-preview/e6cb0e7db9edf8be4dc512a08e8dad56a673a4ac?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:6di0ubrcWF1vkf441tnRLh","Nie Mehr","spotify:artist:3utZ2yeQk0Z3BCOBWP7Vlu","CRO","spotify:album:2tz9Cz7Op68xAwbYGxrwya","Raop","spotify:artist:3utZ2yeQk0Z3BCOBWP7Vlu","CRO","2012-07-06","https://i.scdn.co/image/ab67616d0000b2735d42c1fa054a5a98f69a7ebe","1","8","183974","https://p.scdn.co/mp3-preview/e5bfb9cc7fa825d31da5a7a8cbc303e9da447ec0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:0QWsssAqEAyOVEHG6Lx4EJ","Chateau","spotify:artist:4tvKz56Tr39bkhcQUTO0Xr","Angus & Julia Stone","spotify:album:6w6UOc6MZxO8oN5VckWGSR","Chateau","spotify:artist:4tvKz56Tr39bkhcQUTO0Xr","Angus & Julia Stone","2017-08-24","https://i.scdn.co/image/ab67616d0000b27360844b3c13245bc6823c2588","1","1","273533","","false","0","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:6Fr50AXBWr8ki9EluTMPWl","Gravitation","spotify:artist:6gK1Uct5FEdaUWRWpU4Cl2, spotify:artist:4lDXfIznmGueBgTjI3qGUX, spotify:artist:2HGAZDmVV3GAH4XFAZdvSG","Petit Biscuit, Møme, Isaac Delusion","spotify:album:6se6q5nk4VCVbWWnZcguCc","Presence","spotify:artist:6gK1Uct5FEdaUWRWpU4Cl2","Petit Biscuit","2017-11-10","https://i.scdn.co/image/ab67616d0000b27344bb39545f5d7176080d17ae","1","6","217986","https://p.scdn.co/mp3-preview/fceb1bb2ccdb02320ac559d10c55da613c1f2514?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:7nQ1f8wkoXnhjmntCE0osU","Hope","spotify:artist:7mJOpa0R9YYi7vTqMCBeJb","Jordan Max","spotify:album:7xrJVu4GB4Q6xmhMBqerEZ","Only One Is King","spotify:artist:7mJOpa0R9YYi7vTqMCBeJb","Jordan Max","2016-03-25","https://i.scdn.co/image/ab67616d0000b27377e5b0a8131c3eaf65fef81b","1","3","189636","https://p.scdn.co/mp3-preview/c68e88e10156e263be3aee2ecc38dabc9a43b4bd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:7yTqiKPdZlErRzzGTvkwnb","Co myślisz? - Koncert","spotify:artist:6o7xoNMeAUgi1SVl9rHYNk","Kortez","spotify:album:6HeYxTo9yKJ5Q514l4wtwB","Kraków 02.04.2016, Oficjalny Bootleg (Koncert)","spotify:artist:6o7xoNMeAUgi1SVl9rHYNk","Kortez","2016-10-01","https://i.scdn.co/image/ab67616d0000b273edb375441128a107e2ab1ab5","1","13","335506","https://p.scdn.co/mp3-preview/577ac56564888b035034fadfae3c6bb11beb2e6d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","17","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:7MiZjKawmXTsTNePyTfPyL","Devil Eyes","spotify:artist:4dM6NDYSfLcspt8GLoT5aE","Hippie Sabotage","spotify:album:1RVXVo1puacM8aQ6hgQahi","Providence","spotify:artist:4dM6NDYSfLcspt8GLoT5aE","Hippie Sabotage","2016-02-05","https://i.scdn.co/image/ab67616d0000b273ecdad1ee6d530eb965d7c51e","1","6","131271","https://p.scdn.co/mp3-preview/bae798888882991d82670cd8a51768076c5374b0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:1x3GXa11yafQ9BFGmOlI2S","Dark Love","spotify:artist:5MXsi1oKkm8LuStuKkMdzu","Sam Evian","spotify:album:7FWOwf5sFpunzLCCPpb21O","Premium","spotify:artist:5MXsi1oKkm8LuStuKkMdzu","Sam Evian","2016-09-30","https://i.scdn.co/image/ab67616d0000b2738af7cb6961c1b843ee2b62c1","1","3","287498","","false","0","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:6N3g7nE4CAbqSEzuMU1li0","Reckoner - Live At Capitol Studios / 2014","spotify:artist:5cM1PvItlR21WUyBnsdMcn","Robert Glasper","spotify:album:3Uo7aaDUYPAEErfOzdwfyu","Covered (The Robert Glasper Trio Recorded Live At Capitol Studios)","spotify:artist:5cM1PvItlR21WUyBnsdMcn","Robert Glasper","2015-06-12","https://i.scdn.co/image/ab67616d0000b2730eca10693461592aa505a037","1","3","307009","","false","0","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:2Q2Gu7Bv8iLenuygtBgDUw","From Me To You - Mono / Remastered","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","spotify:album:5ju5Ouzan3QwXqQt1Tihbh","1 (Remastered)","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","2000-11-13","https://i.scdn.co/image/ab67616d0000b27319377f120c3607bb1a90c106","1","2","116160","","false","0","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:6Hsezs5BTCWHvSEiIxGID9","Ray Ray","spotify:artist:32lo0J8u6KZJTwBOIBrdYS","Fat Freddy's Drop","spotify:album:72Bb08DkLMewuOlfRtiQpp","Based on a True Story","spotify:artist:32lo0J8u6KZJTwBOIBrdYS","Fat Freddy's Drop","2005","https://i.scdn.co/image/ab67616d0000b2736e7ce1eb08add47537aeae2c","1","4","458853","","false","0","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:3GOZbK2epuHzCt5YvvVFHO","Alone Together - Rudy Van Gelder Remaster 2006","spotify:artist:2fMvylhnE23sAlyePKK8er","Kenny Dorham","spotify:album:4B0pF1WLB3pCaZ4eTx5U8S","Quiet Kenny","spotify:artist:2fMvylhnE23sAlyePKK8er","Kenny Dorham","1992-01-01","https://i.scdn.co/image/ab67616d0000b273028ede8b512bcdad84b887e1","1","4","190400","https://p.scdn.co/mp3-preview/e5f5b4dc74907c760f5ca903cac6bd80cb320fda?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:2Ru7OHSFlqfkqNjdAtDRla","Killer Queen","spotify:artist:3JE0uoggWwwYG6rSSJk0HN","FIL BO RIVA","spotify:album:7sdF8wMOCvITjLy5NapLgM","Killer Queen","spotify:artist:3JE0uoggWwwYG6rSSJk0HN","FIL BO RIVA","2016-08-19","https://i.scdn.co/image/ab67616d0000b273dd926c28fcf9f683fb0cbaff","1","1","264748","","false","0","spotify:user:","2018-12-24T12:43:36Z"
"spotify:track:6QgjcU0zLnzq5OrUoSZ3OK","Feel It Still","spotify:artist:4kI8Ie27vjvonwaB2ePh8T","Portugal. The Man","spotify:album:4VzzEviJGYUtAeSsJlI9QB","Woodstock","spotify:artist:4kI8Ie27vjvonwaB2ePh8T","Portugal. The Man","2017-06-16","https://i.scdn.co/image/ab67616d0000b273af52c228c9619ff6298b08cd","1","4","163253","https://p.scdn.co/mp3-preview/e040b2a3da19f132a1a1bd2b7e5d71786fda2be0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","spotify:user:","2018-12-24T12:43:36Z"
