"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:4QlXmU3wEh61vjePajnwMU","Geist","spotify:artist:4gJT0OnBISFA5CPMNYBGIE","OG Keemo","spotify:album:1JXxe9kUL2huAt55tuLu4l","Geist","spotify:artist:4gJT0OnBISFA5CPMNYBGIE","OG Keemo","2019-11-22","https://i.scdn.co/image/ab67616d0000b27354977fb14cb8bb0e69cb9adb","1","6","190386","https://p.scdn.co/mp3-preview/c060d7df1ba3dd33dc986c59f4cbb221b7235411?cid=9950ac751e34487dbbe027c4fd7f8e99","true","48","spotify:user:","2020-11-27T12:53:58Z"
"spotify:track:4rVW8gHRqn4F5xqVdv3wVv","More","spotify:artist:7sgWBYtJpblXpJl2lU5WVs","Electric Guest","spotify:album:6UrxhUcBp7VJQVO8vZF9h0","KIN","spotify:artist:7sgWBYtJpblXpJl2lU5WVs","Electric Guest","2019-10-17","https://i.scdn.co/image/ab67616d0000b27395946f0378d37c4708d00aa6","1","3","221706","https://p.scdn.co/mp3-preview/5ddf8263e173a731c70e9aba8b18a7db7eefbd63?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","spotify:user:","2020-11-27T12:53:58Z"
"spotify:track:5Y9zcVsp3cwUeTr3weHgjS","Oh Hell","spotify:artist:1oPRcJUkloHaRLYx0olBLJ","Magdalena Bay","spotify:album:0LdLqCE2X9nESMj5Os2nar","Oh Hell","spotify:artist:1oPRcJUkloHaRLYx0olBLJ","Magdalena Bay","2019-12-12","https://i.scdn.co/image/ab67616d0000b2734962ef521da31ff4851bc7cc","1","1","208374","","false","0","spotify:user:","2020-11-27T12:53:58Z"
"spotify:track:7fPuWrlpwDcHm5aHCH5D9t","Roses - Imanbek Remix","spotify:artist:0H39MdGGX6dbnnQPt6NQkZ, spotify:artist:5rGrDvrLOV2VV8SCFVGWlj","SAINt JHN, Imanbek","spotify:album:1p5rgTwzlrhJnSdi93zpbd","Roses (Imanbek Remix)","spotify:artist:0H39MdGGX6dbnnQPt6NQkZ, spotify:artist:5rGrDvrLOV2VV8SCFVGWlj","SAINt JHN, Imanbek","2019-09-13","https://i.scdn.co/image/ab67616d0000b2732b6e2fb9f84af69f55dc6b77","1","1","176218","","true","2","spotify:user:","2020-11-27T12:53:58Z"
"spotify:track:6BUJtgTJT9YTDkiB81maFQ","True Faith","spotify:artist:0LmmhAkoebSsbFfgCybcGI","Lotte Kestner","spotify:album:5z547vNPv9ce16zYQINMAD","Stolen","spotify:artist:0LmmhAkoebSsbFfgCybcGI","Lotte Kestner","2011-06-01","https://i.scdn.co/image/ab67616d0000b273c810376ce0f8ee8a12420e4b","1","11","282438","https://p.scdn.co/mp3-preview/7fa240438c7160cfdf7308c9b95edd17cace141e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","spotify:user:","2020-11-27T12:53:58Z"
"spotify:track:3goH7O78TLkV9RhCAyM4AT","Fame","spotify:artist:1qQLhymHXFPtP5U8KNKsm6","Apache 207","spotify:album:5ANcyb7GrRVY6LZDZKZ72C","Fame","spotify:artist:1qQLhymHXFPtP5U8KNKsm6","Apache 207","2020-05-08","https://i.scdn.co/image/ab67616d0000b273f79bdf9c55cd91f83c4a6804","1","1","173760","https://p.scdn.co/mp3-preview/2b9a2e5127f1ac0fdbc0cdea083561da092af8ab?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:","2020-11-27T12:53:58Z"
"spotify:track:1b4XC7b0oysSHYOszYTVrA","Pink","spotify:artist:5sWHDYs0csV6RS48xBl0tH","Two Feet","spotify:album:2aUdPMgVz1x3X6U6yXXaqD","Pink","spotify:artist:5sWHDYs0csV6RS48xBl0tH","Two Feet","2019-09-06","https://i.scdn.co/image/ab67616d0000b2737ae07f2743ea314a3c1d5625","1","1","124453","","false","0","spotify:user:","2020-11-27T12:53:58Z"
"spotify:track:4TSUh9GIzjlt9QAH32ObaB","Only For A Moment","spotify:artist:56UIK6wmbbxuQ6VA20vrWD","Lola Marsh","spotify:album:6ECJjotZuyQKgw3VtMWpVy","Someday Tomorrow Maybe","spotify:artist:56UIK6wmbbxuQ6VA20vrWD","Lola Marsh","2020-01-24","https://i.scdn.co/image/ab67616d0000b273c79d4354c1cda61a77888ae5","1","2","168213","https://p.scdn.co/mp3-preview/929e9ef3c355c2e2541903eb20aab0b013254307?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","spotify:user:","2020-11-27T12:53:58Z"
"spotify:track:71d7wCcY5GdDZLfQ3LAzsu","Cannabe","spotify:artist:5y9wg9qkGBl0n9v9RzaPKu","Capo","spotify:album:0BcIiQlY7bIsD9meHEd6Dy","Cannabe","spotify:artist:5y9wg9qkGBl0n9v9RzaPKu","Capo","2020-04-03","https://i.scdn.co/image/ab67616d0000b273c55b0c252afd4b419647e533","1","1","202534","https://p.scdn.co/mp3-preview/f4b168fe011f7faec98e018ea5b4cb564eccc1b7?cid=9950ac751e34487dbbe027c4fd7f8e99","true","41","spotify:user:","2020-11-27T12:53:58Z"
"spotify:track:31dVOOab6MB4rCoYQzKcLA","Made By Desire","spotify:artist:4ORnI4BzjKFbUply6fRvkX","ÄTNA","spotify:album:0c2Dijuv3MYUkgMKzXyGcz","Made By Desire","spotify:artist:4ORnI4BzjKFbUply6fRvkX","ÄTNA","2020-02-14","https://i.scdn.co/image/ab67616d0000b27304d712bc883552dce99a6f90","1","5","197400","https://p.scdn.co/mp3-preview/9dc9f1dce8456f8be74bc75762704cc57839e09d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","spotify:user:","2020-11-27T12:53:58Z"
