"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:51gbF0SxTmxgAguiWWUXPu","Jump (feat. Gizzle)","spotify:artist:01QTIT5P1pFP3QnnFSdsJf, spotify:artist:0xukYGKRRwBWS1N9sfCQoq","Lupe Fiasco, Gizzle","spotify:album:2utMSPHiSIHEg2vb9awgDi","DROGAS Light","spotify:artist:01QTIT5P1pFP3QnnFSdsJf","Lupe Fiasco","2017-02-10","https://i.scdn.co/image/ab67616d0000b27343b652dce6a840cf257f68c9","1","5","274909","https://p.scdn.co/mp3-preview/91c195fc9b3a8cb188f4fb60f507c1821a95ddc1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","52","spotify:user:","2017-11-18T01:15:45Z"
"spotify:track:3k3FEwVuaokMi13Ud4nnYm","Blood In The Cut","spotify:artist:0pCNk4D3E2xtszsm6hMsWr","K.Flay","spotify:album:3kOuQ44yNHAUHyCiy9iTrT","Crush Me","spotify:artist:0pCNk4D3E2xtszsm6hMsWr","K.Flay","2016-08-19","https://i.scdn.co/image/ab67616d0000b273ae2a70072b8e8b228ef5e6c1","1","1","188160","","true","0","spotify:user:","2017-11-18T01:15:45Z"
"spotify:track:1vrd6UOGamcKNGnSHJQlSt","Love Story","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","spotify:album:2dqn5yOQWdyGwOpOIi9O4x","Fearless","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","2008-11-11","https://i.scdn.co/image/ab67616d0000b2737b25c072237f29ee50025fdc","1","3","235266","https://p.scdn.co/mp3-preview/d171569aedca0aa68149e7a84bd2e42c611c04f1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","spotify:user:","2017-11-18T01:15:45Z"
"spotify:track:7pF0xW7MH9Tucfpb1Oys0R","if i could i would feel nothing","spotify:artist:2cFrymmkijnjDg9SS92EPM","blackbear","spotify:album:30QoUTsSdpQuZunPNFsLnm","digital druglord","spotify:artist:2cFrymmkijnjDg9SS92EPM","blackbear","2017-04-21","https://i.scdn.co/image/ab67616d0000b27318e8b6e355542ddf38562055","1","8","184500","","true","0","spotify:user:","2017-11-18T01:15:45Z"
"spotify:track:19r86xNR5389W1K8hQ0r0i","Into Waves","spotify:artist:6NNQ0216pMjyKkkBANKRXl","A Little Nothing","spotify:album:6pDewUfovqwtcaFvXDN1OD","Into Waves","spotify:artist:6NNQ0216pMjyKkkBANKRXl","A Little Nothing","2016-11-17","https://i.scdn.co/image/ab67616d0000b273368de1a71f7b5d59a6e167f7","1","1","208000","","false","0","spotify:user:","2017-11-18T01:15:45Z"
"spotify:track:1dNIEtp7AY3oDAKCGg2XkH","Something Just Like This","spotify:artist:69GGBxA162lTqCwzJG5jLp, spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","The Chainsmokers, Coldplay","spotify:album:7IzpJkWQqgz1BTutQvSitX","Something Just Like This","spotify:artist:69GGBxA162lTqCwzJG5jLp, spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","The Chainsmokers, Coldplay","2017-02-22","https://i.scdn.co/image/ab67616d0000b273f79b7f08426e2899a832d3e6","1","1","247626","https://p.scdn.co/mp3-preview/6cf7fe9dea629ffc6105124f7101d1cea6cf6e13?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","spotify:user:","2017-11-18T01:15:45Z"
"spotify:track:4l5lF04xjhTfYSopCXc4FU","All There","spotify:artist:4yBK75WVCQXej1p04GWqxH, spotify:artist:7FBDXY8U17aasVTH3rgxbS","Jeezy, Bankroll Fresh","spotify:album:00DKLvomMIGBjB3NvYDWfU","Trap Or Die 3","spotify:artist:4yBK75WVCQXej1p04GWqxH","Jeezy","2016-10-28","https://i.scdn.co/image/ab67616d0000b273f4ecb3cc1fe5996c982fe8c6","1","5","198413","https://p.scdn.co/mp3-preview/101a4c3a5a61b72bcd1f02a2d20d1c19f6bd0c7b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","55","spotify:user:","2017-11-18T01:15:45Z"
"spotify:track:0noCuTj3zBtcBBQayfavC8","Island","spotify:artist:2i9uaNzfUtuApAjEf1omV8","Wet","spotify:album:4vTrbwGUedO7SN3DqNOiYU","Don't You","spotify:artist:2i9uaNzfUtuApAjEf1omV8","Wet","2016-01-29","https://i.scdn.co/image/ab67616d0000b273c59fee6346006685158a3465","1","5","262906","https://p.scdn.co/mp3-preview/f498303c55c7ae2f23d47bc13371178c56051bd2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","spotify:user:","2017-11-18T01:15:45Z"
"spotify:track:2l57cfmCnOkwNX1tky02n1","Move Along","spotify:artist:3vAaWhdBR38Q02ohXqaNHT","The All-American Rejects","spotify:album:3PWEGZ6CYvXRnr0JCECsDe","Move Along","spotify:artist:3vAaWhdBR38Q02ohXqaNHT","The All-American Rejects","2005-01-01","https://i.scdn.co/image/ab67616d0000b273aaf8c068ffe217db825a1945","1","3","238880","https://p.scdn.co/mp3-preview/535c7695c874e56ab4ba400e65100aed0a31d85b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","spotify:user:","2017-11-18T01:15:45Z"
"spotify:track:1MmDfBzGsWKXb0rQfTyvOy","After the Disco","spotify:artist:6dgwEwnK0YtDfS9XhRwBTG","Broken Bells","spotify:album:0cjMGmZKB9ZWzcb0VcASpf","After the Disco","spotify:artist:6dgwEwnK0YtDfS9XhRwBTG","Broken Bells","2014-01-13","https://i.scdn.co/image/ab67616d0000b2739c111e02e4ae7cc0d1caa91d","1","2","219293","https://p.scdn.co/mp3-preview/ee02db77e2702eb27b636d866fb9856b45133001?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:","2017-11-18T01:15:45Z"
